oare_id,transliteration,translation
d5e10e2c-1179-4d03-8ac5-7bd7692d9547,<gap> -a- ša iš-tí <gap> na-am-e-dim <gap> i--na bēt da-me <gap> šarrum-sú-in <gap> -mu iz-me-ru-mā <gap> li-mì 8⅚ mā-na werium <gap> šarrum-sú-in <gap> -dí-im <gap>,<gap> gap> who with gap> of the majority gap> in the house of blood gap> Šarrum-Suen gap> they have computed and gap> thousands 8⅚ minas of copper gap> Šarrum-Suen gap>
41debbf3-3b25-4c4c-afdc-4ca1f1ec426c,kunukkum u-ra-a--a- mer'ēn mā-na-na kunukkum {d}MAR.TU-ba-ni mer'ēn mā-na-na a--na a--wa-tim a--ni-a--tim kà-ru-Amurrum kà-ni-iš-kī(ma) i--dí-ni-a--tí-mā šēbum patrī ša a--šùr šī-bu-tí-ni ni-dí-in bu-zu-ta-a- ša-li-iš-ni,"Seal of Uraya son of Manana, seal of Amurrum-bāni son of Manana. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Buzutaya was our third man."
d5a863e5-d436-4d46-9e19-6e15df691120,lu-lu en-nam-a--šur u a--bu-Amurrum-ša-lim ša kī(ma)-mā a--šur-DU10 mer'ēn e-lā-mā a--na a--šùr-DU10 mer'ēn a--lā-hi-im iṣ-bu-tù-ni-a--tí-mā Amurrum-mā šu-nu-mā šī-im 21 biltam 9 mā-na werium mā-sí-im ša a--šur-DU10 mer'ēn e-lā-mā ša i--na bēt-tí-kà i--ni-du a--na šī-mì-im ta-dí-šu Amurrum-mā a--šùr-DU10-mā a--dí-šu-mā 17.8333 mā-na 2 šiqlam kasap šī-im-šu na-áš-a--ku eq-lam a--šu-mì a--šur-DU10 mer'ēn e-lā-mā šēbum u-ṣú-ur-ša-a--šur šēbum i--ku-pī-a- a--na šī-bu-tim a--ni-a--tim kà-ru-Amurrum bu-ur-uš-ha-tum i--dí-in-ni-a--tí-mā šī-bu-tí-ni šēbum patrī ša a--šur ni-dí-in,"Lullu, Ennam-Aššur and Abu-šalim, representing Aššur-ṭāb, the son of Elamma, seized us against Aššur-ṭāb, son of Ali-ahum, and they said: As for the price of 21 talents 9 minas of purified copper belonging to Aššur-ṭāb, son of Elamma, which had been deposited in your house, did you sell it"" Aššur-ṭāb answered: ""I sold it and its price, 17 minas and 53 shekels of silver, I have with me, it will go overland in the name of Aššur-ṭāb, son of Elamma"". In the presence of Uṣur-ša-Aššur (and) of Ikūppiya. For this testimony the Burušhattum colony made us available and we gave our testimony before Aššur's dagger."""
ebc1e07b-20c9-471a-93f8-b02b50add5d2,11 i--lā-tim ša werium ku-nu-ku ša en-nam-a--šur u ra-bi4-ṣí-im 6 ta-mā-lā-ku ša ṭup-pé ku-nu-ku ša en-nam-a--šur a--dí-da a--lā-hu-Amurrum u ra-bi-ṣú-Amurrum ša a--na e-na-ah-ilem ni-ip-qí-du nu-šé-ṣí šēbum a--šur-ba-ni mer'ēn ku-ta-a- šēbum be-lúm-ba-ni mer'ēn a--šur-be-el-a--wa-tim,"11 containers with copper under the seal of Ennam-Aššur and the attorney; (and) 6 bogap> es with tablets under the seal of Ennam-Aššur, Adida, Ali-ahum and the attorney, which we entrusted to Enah-ilī, we brought out. Witnessed by Aššur-bani son of Kutaya, by Bēlum-bani son of Aššur-bēl-awātim."
6e958d04-60eb-4cbc-a5ac-73dbe109ee02,a--na 17 ku-ta-ni ša i--na ba-at-na ha-al-qú-ni 1.3333 mā-na.TA anniki elletem-tum u-mā-li-ni-a--tí ša lā-qá-im ku-ra il5-ta-qé ⅓ mā-na kasap be-u-lā-tí-šu ku-ra i--na a--lim{ki} il5-qé ½ mā-na kasap a--na pá-ni-šu a--šur-mā-lik u-šé-bi4-il5 i--na lu-qú-tim ša šé-ep kur-ub-Ištar 2 biltam anniki u li-wi-sú 15 ku-ta-ni 2 ANŠE.HI.A ṣa-lā-me kur-ub-Ištar ip-qí-dam ina qerbem 1 šu-uq-lam ip-ṭur4-mā 11 mā-na anniki il5-té-qé,"For the 17 -tegap> tiles that were lost in Batna the caravan paid us a compensation of 1.3333 mina of tin per (person). Kura has successively obtained what he was entitled to. Kura has received ⅓ mina of silver, his working capital, in the City, (and) ½ mina of silver Aššur-mālik sent to him en route. Of the merchandise shipped under Kurub-Ištar's responsibility Kurub-Ištar entrusted to me 2 talents of tin with its wrapping, 15 -tegap> tiles (and) 2 black donkeys. Of this load he has broken the seals of one packet and has taken 11 minas of silver."
2fb6d4d5-be7b-4f6b-82ad-602667eadfba,a--na Amurram-ba-ni ṣí-lu-lu ku-zi-zi-a- u a--šùr-dan qí-bi-mā Amurrum-mā ša-lim-a--šùr-mā a--na ku-zi-zi-a- qí-bi-mā a--dí šī-ni-šu u ša-lā-šī-šu tí-ir-tí a--na a--lim{ki} i--li-kà-mā Amurrum-mā a--na-ku-mā ṣubātē ṣú-ba-tí ša i--na a--lim{ki} ša kī(ma)-mā pī-lā-ah-Ištar u {d}IM.GAL mer'ēn bu-zi iš-ta-u-mu-ni Amurrum-mā a--na-ku-mā TÚG.HI.A ša i--na ha-ra-ba na-du-ni i--na pá-ni-kà ta-áb-lā-šu-nu a--ta TÚG.HI-tí-a- té-ta-az-ba-am a--na kasap 1 mā-na u 2 mā-na qá-qá-ad-kà lā ta-am-ha-aṣ-mā mā-a- TÚG.HI-tù-a- PA rābiṣem a--dí u4-mì-im i--lā-pu-tù 3 mā-na kasap šī-im pé-er-dim iš-tí tù-Amurrum-li-a--im wa-al-dí-ilem ub-lā-ku-nu-tí u qá-dí kasap mā-lā iš-tù tù-Amurrum-li-a- u-bu-lu-ni-ni 1 mā-na 10 šiqlam kasap i- li-bi4 i--tur4-ilem i--šu i--na qá-tí-šu le-qé-a- u-ul a--na ša kī(ma)-mā šu-a--tí qí-bi-a--mā li-iš-qú-lu-ku-nu-tí 5 mā-na kasap i--ṣé-er ga-al-ga-li-a- a--lu mer'ēn a--du-du u ha-ar-šu-nu-mā-an ku-Amurrum-ri-im ša {d}UTU u-mu-šu-nu mā-al-,"To Amurrum-bāni, Ṣilulu, Kuziziya and Aššur-dan from Šalim-Aššur; specifically to Kuziziya: two or three times I sent word to the City, saying about the tegap> tiles that Pilah-Ištar's representatives and Adad-rabi son of Buzi have been buying in the City - I said: ""The tegap> tiles that are deposited in haraba, remove them personally."" But you, you left my tegap> tiles for me. You did not dge yourself for even 1 or 2 minas of silver, in fact, until the day the attorney books my tegap> tiles. Wald-ilum brought you 3 minas of silver, the price of a mule together with the man from Tumliya. And together with the silver, as much as they will bring you from Tumliya, I have a claim on Itūr-ilī of 1 mina 10 shekels of silver; receive it from him or say it to his representatives so they can pay it to you. Galgaliya, Alu son of Adudu and haršunuman, the priest of the sun-god, (owe me) 5 minas of silver; their term has egap> pired and they are jointly responsible for the silver. Further, 20 sacks of grain gap> owed by Galgaliya; 5 sacks owed by the priest of the sun-god. 3 talents of good copper owed by Kukuwa, his term is overdue; he pays interest at the rate 1.5 minas per month per talent. 2 minas of silver owed by Kim-Aššur. 16.5 shekels of gold for night quarters is available. ⅔ mina owed by Amurrum-bāni. ⅔ mina 5 shekels of silver, the price of wheat, owed by happu-ašu. 4 shekels of gold owed by Ilī-mīšar. 4 sacks owed by Liwiru and the same gap> the silver as much as they bring from Tumliya, gap> He has been paid 12.5 shekels of silver, his wages and the deficit on the copper. To Kuziziya: Take care to produce my outstanding claims before I come. My journey is imminent."""
716075b0-2705-43b9-a648-816c58e2ce0a,a--na i--tur4-ilem qí-bi-mā Amurrum-mā a--lu-lā-a- u tám-kà-ru-Amurrum-mā 16.6666 mā-na ri-ik-sà-am ku-nu-kī(ma) ša a--lu-lā-a- ša ša-lim-ar-dí u e-wa-ri-mu-ša ub-lu-ni-ku-ni-mā šu-mì tamkār u-du-u-mā a--na na-áb-šī-im nu-šé-bi-lā-ku-ni tamkār en-Amurrum-a--šur a--mā-kam ri-ik-sà-am a--na en-Amurrum-a--šur dí-in-mā u té-er-ta-kà le-zi-ba-am a--dí anniki ša ta-dí-nu-ni-mā 27 mā-na anniki iš-tí-kà-mā i--ba-šī 30 mā-na anniki ta-dí-na-mā iš-tí pī-lā-ah-Ištar i--ba-šī a--bi a--ta a- šu-mì-kà sà-ah-ra-ku-mā li-bi4 lā <gap> dí-in šī <gap> lu ta da a-,"<gap> To Itūr-ilī from Alulaya and the merchant: The bundle of 16.6666 minas, sealed by Alulaya, that Šalim-wardī and Ewarimuša brought to you and for which the name of the merchant was made known, and which we sent you for safe-keeping - Ennam-Aššur was the merchant. Give the bundle to Ennam-Aššur there and then let him leave a message from you for me. With respect to the tin you sold, 27 minas of tin are in your possession; You sold 30 minas of tin and that is with Pilah-Ištar. My dear father, because of you I am delayed and my heart gap>"
42bf73e2-3abe-49ce-9950-2c4246131e52,kunukkum be-lā-nim mer'ēn šu-ku-bi-im kunukkum a--gu5-a- mer'ēn dan-na-a--šur kunukkum u-ṣú-ur-ša-Ištar mer'ēn da-da-a- 1 mā-na kasap ṣa-ru-pá-am i--ṣé-er bé-lā-nim mer'ēn šu-ku-bi-im ku-li-a- mer'ēn a--lā-bi-im i--šu a--na ša-na-at u 6 warḫān kasap i--ša-qal šu-mā i--na u-me-šu mā-al-u-tim kasap bé-lā-num lā iš-qú-ul kī(ma)-mā a--wa-at kà-ri-im 1.5 šiqlam a--na mā-na-im ṣí-ib-tám a--na ur-hi-im u-ṣa-áb warḫē áb-ša-ra-ni li-mu-Amurrum i--dí-sú-in mer'ēn i--dí-a--bi-im kunukkum i--ku-pī-a- mer'ēn pī-lā-ah-Ištar kunukkum ili5-ba-ni mer'ēn mu-ta-lim kunukkum a--šur-SIPA mer'ēn u-ṣú-ra-nim 8 šiqlam kasap ṣa-ru-pá-am i--ṣé-er i--ku-pī-a- mer'ēn pī-lā-ah-Ištar ku-li-a- mer'ēn a--lā-bi-im i--šu-u a--na 6 ur-hé kasap i--ša-qal šu-mā lā iš-qú-ul kī(ma)-mā a--wa-at kà-ri-im ṣí-ib-tám u-ṣa-áb <gap> 10 šiqlam kasap be-u-lā-at ku-li-a- mer'ēn a--lā-bi-im i--na-sú-in mer'ēn za-ar-ni-qí-im u-ka-al iš-tí kasap uk-ta-al šu-mā šu-mā a--e-mā u-dá-pī-ir,"<gap> Seal of Belanum, son of Su-Kubum, seal of Agua, son of Dan-Assur, seal of Usur-sa-Istar, son of Dadaya. 1 mina of refined silver Belanum, son of Su-Kubum, owes to Kulia, son of Ali-abum. He will pay within one year and sigap> months. If Belanum does not pay when his term is due in conformity with the rule of the karum he will add 1.5 shekel of interest per mina per month. Month V, eponymy of Iddin-Suen, son of Iddin-abum. Seal of Ikuppiya, son of Pilah-Istar, seal of Ili-bani, son of Mutalum, seal of Assur-re'i, son of Usuranum. 8 shekels of refined silver Ikuppiya, son of Pilah-Istar, owes to Kuliya, son of Ali-abum. He will pay within 6 months. If he does not pay he will add interest in conformity with the rule of the karum. gap> silver, a loan belonging to Kuliya, son of Ali-abum, Ennam-Suen, son of Zarniqum holds; he is held by the silver. If he goes away to somebody else, he will hire someone in his ce and he will compensate the wages of the hireling. Seal of Ili-malik, son of Adad-ellat, seal of Iddin-Assur, son of Su-Belum, seal of Ennam-Suen, son of Titinatal. 10 shekels of refined silver Ili-malik, son of Adad-ellat, owes to Kuliya, son of Ali-abum. Per mina he will add 12 shekels as interest per year. Either in the city or in the countryside, wherever he will be seen, he will pay the silver. Month V, eponymy of Su-rama, sons of Uzua."
7f6f7793-6774-460a-826a-be22336f41c9,10 mā-na kasap ṣa-ru-pá-am ni-is-ha-sú watar ša-du-a--sú ša-bu ša e-lā-mā a--lā-hu-Amurrum a--na ku-da-dim ip-qí-id-mā a--na èr-ra-ili5 u ku-da-dim a- šī-a--mā-tim a--na anniki ša-a--mì-im u- <gap> -bi4-il5 kasap ša e-lā-mā 10 mā-na kasap ni-is-ha-sú watar ša-du-a--sú ša-bu ša e-lā-mā a--lā-hu-Amurrum a--na a--lā-bi4-im ip-qí-id-mā a--na a--lā-hi-im šu-lí u èr-ra-ili5 u-bi4-il5 šēbum šu-ku-bi4-im mer'ēn qá-a--tim šēbum a--šur-na-da mer'ēn a--šur-i--dí 12 ṣubātē e-lā-mā a--na a--lā-hi-im a- ta-ad-mì-iq-tim i--dí-in šēbum a--šur-na-da šēbum lā-qé-ep,"<gap> 10 minas of refined silver, its egap> cise added, his transport fee paid, belonging to Elamma, Ali-ahum has entrusted to Kudādum and he has brought it to Erra-ilī and Kudādum for making purchases, to buy tin. The silver belongs to Elamma. 10 minas of silver, its egap> cise added, his transport fee paid for, belonging to Elamma, Ali-ahum entrusted to Ali-abum and he brought it to Ali-abum!, Šuli and Erra-ilī. In the presence of Šu-Kūbum, son of Qa'atum, of Aššur-nādā, son of Aššur-idī. 12 tegap> tiles Elamma gave to Ali-ahum as a free loan in the presence of Aššur-nādā (and) of La-qēp."
487d6ef2-97bf-4afc-a981-b926f059bc24,be-lā-nu-Amurrum a--na li-ip-it-Ištar mer'ēn lā-li-im iṣ-ba-at-ni-a--tí-mā Amurrum-mā be-lā-nu-Amurrum-mā a--na li-ip-it-Ištar-mā 1.5 mā-na kasap iš-tù ha-muš-tim ša šu-Ištar mer'ēn a--šur-ba-ni a--na 6 ha-am-ša-tim ta-ša-qá-lam šu-mā lā ta-áš-qú-lam ⅔ šiqlam 15 uṭṭat a--na 1 mā-na-im i--na warḫān-im ṣí-ib-tám tù-ṣa-ba-am Amurrum-mā li-ip-it-Ištar-mā u-ṣa-ba-ku-Amurrum warḫān qá-ra-tim li-mu-Amurrum en-na-sú-in mer'ēn šu-Ištar a--na a--wa-tim a--ni-a--tim kà-ru-Amurrum hu-ra-mā i--dí-ni-a--tí-mā šēbum patrī ša a--šur šī-bu-tí-ni ni-dí-in šēbum šu-zu-zu mer'ēn a--šur-SIPA šēbum en-Amurrum-a--šur mer'ēn e-lā-mā,"Bēlānum seized us against Lipit-Ištar, son of Lalum, and Bēlānum said: to Lipit-Ištar: You will pay me 1.5 mina of silver within 6 weeks reckoned from the week eponymy of Šu-Ištar, son of Aššur-bāni. If you have not paid me you will add for me an interest of 3 shekel per mina per month."" Lipit-Ištar answered: ""I will add it for you"". Month VIII, year eponymy of Ennam-Suen, son of Šu-Ištar. For these words the hurama colony made us available and before Aššur's dagger we gave our testimony. In the presence of Šuzuzu, son of Aššur-rē'ī, of Ennam-Aššur, son of Elamma."""
b94d584e-cb37-4ddf-b1e5-7bc15588b202,3.6666 mā-na kasap a--na mā-mā-i--im a--šu-mì a--šur-ta-ak-lā-ku šarrum-sú-in iš-qúl 5 mā-na kasap iš-tí ur-šī-šī <gap> 6.5 mā-na kasap kur-ub-a--šur u en-nam-a--šur mer'ēn ṣí-li-Ištar 1 mā-na 6 šiqlam kasap iš-tí ì-li-mā-lik <gap> mā-na kasap bé-u-lā-at <gap> -zu-ba 1 mā-na kasap iš-tí ilem-na-da mer'ēn ì-lí-e-mu-qí 2 mā-na kasap iš-tí iš-pu-na-ah-šu 30 ṣubātē šu-ul-hi iš-tí a--mur-a--šur mer'ēn i--dí-lim 32 ṣubātē šu-ul-hu a--ha-mā iš-tí sú-in-il5-šu 1½ šiqlam ḫurāṣam pá-ša-lúm ta-kī(ma)-tám i--na áb-ni-šu iš-tí šu-sú-in ⅓ mā-na ŠU ša a--mur-a--šur mer'ēn i--dí-lim a--na kà-ri-bu iš-qú-ul ⅔ mā-na 2 šiqlam kasap ište a--šur-SIPA 13.5 šiqlam kasap ište na-áb-sú-in ⅚ mā-na 1 šiqlam kasap ište lā-qé-pī-im mer'ēn kà-a--tim 7 šiqlam kasap ište lā-qé-pī-im mer'ēn {d}AB-ba-ni 18.3333 šiqlam kasap a--mur-{d}UTU 1.5 mā-na 1 šiqlam kasap šī-im a--mu-tim ište PUZUR4-a--na mer'ēn e-lā-lí ⅓ mā-na 6 šiqlam KÙ.,"<gap> Šarrum-Suen paid 3.6666 minas of silver to the king of Mamma on behalf of Aššur-taklāku. 5 minas of silver is owed by Uršiši; gap> 6.5 minas of silver: Kurub-Aššur and Ennam-Aššur son of Ṣilli-Ištar; 1 mina 6 shekels of silver is owed by Ilī-malik; gap> minas of silver is the working capital of gap> zuba; 1 mina of silver is owed by Ilī-nādā son of Ilī-emūqī; 2 minas of silver is owed by Išpun-ahšu; 30 šulhu-tegap> tiles are owed by Amur-Aššur son of Iddin-ilum; 32 šulhu tegap> tiles are also owed by Suen-ilšu; 1½ shekels of pašallupašallum gold, confirmed (weight), ore, is owed by Šu-Suen;"
9a585adf-da4f-4230-badf-3c7abe1fcb3a,a--nu-pī-a- kī(ma)-mā me-er-e šál-mā-a--šùr a--na ga-al-ga-li-a- u ha-ar-šu-nu-mā-an iṣ-ba-at-ni-a--tí-mā ṭup-pá-am ša 10 mā-na kasap ša hu-bu-li-šu-nu iš-me-u Amurrum-mā a--nu-pī-a--mā ṭup-pu-Amurrum lā ku-nu-ku-kà Amurrum-mā ga-al-ga-li-a--mā ku-nu-ku-a- Amurrum-mā a--nu-pī-a--mā me-er-u me-tim né-nu lu a--na šál-mā-a--šùr kasap ta-áš-qú-ul lu a--na me-er-e šál-mā-a--šùr ta-áš-qú-ul a--na a--né-e-mā ru-a--am Amurrum-mā ha-ar-šu-nu-mā-an-mā kasap a--na-ku ša ṭup-pī-ni šál-mā-a--šùr u-ša-bi a--na i--id a--ša-kà-na-ku-nu-tí,"Representing the sons of Šalim-Aššur Anupiya seized us against Galgaliya and haršumnuman, and they heard a tablet concerning 10 minas of silver, their debt. Anupiya said: Does the tablet not bear your seals"" Galgaliya answered: ""They are my sealings."" Anupiya said: ""We are inheritors. Produce evidence for this, that you have either paid the silver to Šalim-Aššur or have paid to the sons of Šalim-Aššur."" haršumnuman said: ""I personally satisfied Šalim-Aššur with the silver of our tablet. I am willing to go to the River for you."""""
bca184e1-614f-484c-b441-67f5a5696b3c,36 biltam SÍG.HI.A ša ì-lí-dan ša i--na bēt ir-i--bi4-im i--ba-šī-u en-Amurrum-a--šur iṣ-ba-at Amurrum-mā šu-ut-mā lā tù-šar tù-šar-mā i--na bēt-tí <gap>,"<gap> Ennam-Aššur has seized 36 talents of wool belonging to Ilī-dan that was in Irʾibum's house. He said: You must not release it. If you release it, in the housegap> """""
fe0b8448-f09e-47cf-b1e8-8e8d96531bb3,a--na a--dí-da a--lā-hi-im u u-ku-u qí-bi4-mā Amurrum-mā PUZUR4-a--šur-mā a--na-kam ša li-bi4-ni pá-zu-ur-tù-šu u 1 šiqlam kasap ⅓ mā-na 1 šiqlam kasap ša-bu-u šēbum ilem-pī-lā-ah šu-mā a--mā-kam wa-at-ra-am e-ri-iš-mā lu-ša-zi-za-ku-nu-tí-mā u ra-kī(ma)-sà-šu-mā a--na u-ku-u qí-bi4-mā Amurrum-mā PUZUR4-a--šur-mā lā-a- aq-bi4-a--ku-Amurrum Amurrum-mā a--na-ku-mā 2 u-me-e lā ta-sà-hu-ra-am sà-hi-ar-tí na-áp-ra-is u mā-áš-kī(ma) ša-pá-tí-a- lā té-zi-ba-am a--mā-kam šu-mā a--li-ku-Amurrum kà-li-i- 3 šiqlam kasap a--na mā-ṣa-ra-tí-im dí-na-mā u-ku-u ṭù-ur-da-ni-im,"To Adida, Ali-ahum, and Uku from Puzur-Aššur: Here he has been paid ⅓ mina 1 shekel of silver from what we had available, his smuggled goods s 2 shekel of silver. Witnessed by Ilī-pilah. If he asks for more there, then let him appoint a stand-in for you and bind him over. To Uku from Puzur-Aššur: Have I not told you as follows: 'Do not delay by two days. You did not leave me my small goods, a chisel and my woollen fleeces.' If the traveling party is detained there, then give 3 shekels of silver to the guards and send Uku to me."
feb2c219-9f9f-4569-9cd3-845bf8cf2a4c,a--na {d}IM-ba-ni <gap> Ì-lí-iš-ta-kī(ma)-il5 <gap> u pī-lā-ah-Ištar qí-bi-mā Amurrum-mā tamkār-Amurrum-mā 1 biltam 35 mā-na kasap ni-is-ha-sú watar ša-du-a--sú ša-bu-u pī-lā-ah-Ištar u u-zu-a- na-áš-a--ku-nu-tí a--hu-a- a--tù-nu u ih-da-mā anniki-kam da-am-qám wa-at-ra-am mā-hi-ir i--za-zu <gap> u ba šu <gap> ša-a--mā šu-uq-lam- <gap> u <gap> ta nu-ša-li- <gap> Amurrum <gap> u <gap> ḫurāṣam pá-ša-lam da-am-qám ša ba-ri-ni pī-lā-ah-Ištar na-áš-a--ku-nu-ti a--hu-a- a--tù-nu u ih-da-mā ište pá-ni-im wa-ṣí-im lu-qú-ti áb-kà-nim u a--ha-mā 40 mā-na kasap ṣa-ru-pá-am ša a--na šu-mì bēt a--bi4-a- a--na pī-lā-ah-Ištar áp-qí-id šēbum pu-šu-kī(ma)-in šēbum ku-zi-zi-a- šēbum {d}IM-re- <gap>,"<gap> To Adad-bāni gap> , Iliš-takil gap> and Pilah-Ištar from the merchant: Pilah-Ištar and Uzuwa bring you 1 talent 35 minas of silver, its import duty added, its transport tariff paid for. My dear brothers, buy tin of egap> tra-fine quality according to the market price and gap> Pilah-Ištar brings you gap> fine pašallum gold belonging to us jointly. My dear brothers, dispatch my goods with the first leaving caravan. Also, I further entrusted 40 minas of refined silver in the name of our father's house to Pilah-Ištar. Witnessed by Pūšu-kēn, by Kuziziya, by Adad-rē'ī."
45eee3b0-bf4e-423d-88b1-ac585dee66b4,ṣú-ha-ru-u a--sà-nim ša bēt ás-qú-dim u pī-lā-ah-Ištar mer'ēn e-lā-mā ha-ra-nam iš-té-ni-iš i--li-ku-nim-mā i--na hu-ra-mā a--na bēt ku-bi-a- iš-té-ni-iš e-ru-bu-mā ni-is-ha-tí-šu-nu ekallū-lúm iš-té-ni-iš i--sú-ùh i--na wa-ar-kī(ma)-tim lu-qú-tum i--ṣí-bi-it-mā lu-qú-tám ša a--sà-nim ekallū-lúm i--ta-ba-al anniki ša pī-lā-ah-Ištar bēt ku-bi-a- u-pá-zi-ru-mā i--na bēt ub-ri iš-lim-mā be-lā-num i--li-kam-mā kī(ma)-mā pī-lā-ah-Ištar im-ṣí-mā anniki il5-qé ku-bi4-mā a--na bé-lā-nim mer'ēn šu-a--šur anniki ip-qí-id Amurrum-mā bé-lā-num-mā mā-ṣa-ku a- mā-lā ṭup-pī-im ša a--lim{ki} kà-ru-Amurrum hu-ra-mā ṣa-he-er rabi i--dí-ni-a--tí-mā šēbum patrī ša a--šur šī-bu-tí-ni ni-dí-in šēbum a--šur-ša-du-ì-lí šēbum ir-mā-a--šur mer'ēn a--šur-mā-lik šēbum a--bu-ša-lim mer'ēn šu-Ištar,"The servants of Asānum, who belongs to the house of Asqūdum, and Pilah-Ištar, son of Elamma, together went on a business trip and in hurama they together entered Kubiya's house and the palace levied the import-tagap> from them together. Afterwards merchandise was seized and the palace took away Asānum's merchandise. The tin that Pilah-Ištar had hidden in Kubiya's house, was saved in the lodging and when Belānum came he claimed the right to take the tin in Pilah-Ištar's name and Kubiya entrusted the tin to Bēlānum, the son of Šu-Aššur. Bēlānum declared: I take the responsibility!"" In accordance with the tablet of the City the nary hurama colony made us available and we gave our testimony before Aššur's dagger. Witnessed by Aššur-šadu-ilī, by Ir'am-Aššur, son of Aššūr-mālik, and by Abu-šalim, son of Šu-Ištar."""
